DATASET                       	                   SOLVER	|B|	      |V|	      |E|	 it	   time_ms	   init_ms	   base_us	   rank_us	   diff_us	  trans_ms
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_stp	  2	  1047479	  1048669	 16	    43.554	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_rdx	  2	  1047479	  1048669	 16	    62.150	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_map	  4	  1047479	  1048669	 16	   195.821	     0.000	     0.000	     0.000	     0.000	     5.180
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_stp	  4	  1047479	  1048669	 16	   195.776	     0.000	     0.000	     0.000	     0.000	     5.178
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_wrp	  4	  1047479	  1048669	 16	    21.388	     0.000	     0.000	     0.000	     0.000	     5.138
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_dyn	  4	  1047479	  1048669	 16	    22.377	     0.000	     0.000	     0.000	     0.000	     5.149
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_mix	  4	  1047479	  1048669	 16	    60.390	     0.905	  1303.982	     0.000	    85.575	     5.099
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_map	  4	  1047479	  1048669	 16	    34.186	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_stp	  4	  1047479	  1048669	 16	    98.185	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_rdx	  4	  1047479	  1048669	 16	    46.991	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_map	  8	  1047479	  1048669	 16	   114.470	     0.000	     0.000	     0.000	     0.000	     7.548
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_stp	  8	  1047479	  1048669	 16	   114.323	     0.000	     0.000	     0.000	     0.000	     7.529
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_wrp	  8	  1047479	  1048669	 16	    32.758	     0.000	     0.000	     0.000	     0.000	     7.506
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_dyn	  8	  1047479	  1048669	 16	    36.734	     0.000	     0.000	     0.000	     0.000	     7.461
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_mix	  8	  1047479	  1048669	 16	    59.250	     0.632	   649.903	     0.000	    69.344	     7.557
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_map	  8	  1047479	  1048669	 16	    59.938	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_stp	  8	  1047479	  1048669	 16	    84.889	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_rdx	  8	  1047479	  1048669	 16	    85.306	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_map	 16	  1047479	  1048669	 16	    95.528	     0.000	     0.000	     0.000	     0.000	    14.980
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_stp	 16	  1047479	  1048669	 16	    96.742	     0.000	     0.000	     0.000	     0.000	    14.913
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_wrp	 16	  1047479	  1048669	 16	    60.398	     0.000	     0.000	     0.000	     0.000	    14.908
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_dyn	 16	  1047479	  1048669	 16	    73.537	     0.000	     0.000	     0.000	     0.000	    14.910
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_cud_mix	 16	  1047479	  1048669	 16	    89.603	     0.868	   562.011	     0.000	    50.967	    17.076
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_map	 16	  1047479	  1048669	 16	   147.791	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_stp	 16	  1047479	  1048669	 16	   148.009	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	             bcsc_spu_rdx	 16	  1047479	  1048669	 16	   177.454	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_map	  1	  1047795	  2097575	 16	   725.387	     0.000	     0.000	     0.000	     0.000	     2.980
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_stp	  1	  1047795	  2097575	 16	   725.930	     0.000	     0.000	     0.000	     0.000	     2.998
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_wrp	  1	  1047795	  2097575	 16	    18.935	     0.000	     0.000	     0.000	     0.000	     2.945
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_dyn	  1	  1047795	  2097575	 16	    20.444	     0.000	     0.000	     0.000	     0.000	     2.944
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_mix	  1	  1047795	  2097575	 16	    80.349	     1.887	  2783.905	     0.000	   282.527	     3.036
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_map	  1	  1047795	  2097575	 16	    45.377	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_stp	  1	  1047795	  2097575	 16	    66.328	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_rdx	  1	  1047795	  2097575	 16	    76.948	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_map	  2	  1047795	  2097575	 16	   362.727	     0.000	     0.000	     0.000	     0.000	     3.778
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_stp	  2	  1047795	  2097575	 16	   362.171	     0.000	     0.000	     0.000	     0.000	     3.815
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_wrp	  2	  1047795	  2097575	 16	    14.840	     0.000	     0.000	     0.000	     0.000	     3.712
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_dyn	  2	  1047795	  2097575	 16	    18.871	     0.000	     0.000	     0.000	     0.000	     3.730
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_mix	  2	  1047795	  2097575	 16	    56.295	     1.304	  1640.087	     0.000	   153.487	     3.701
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_map	  2	  1047795	  2097575	 16	    24.695	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_stp	  2	  1047795	  2097575	 16	    31.322	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_rdx	  2	  1047795	  2097575	 16	    45.027	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_map	  4	  1047795	  2097575	 16	   192.845	     0.000	     0.000	     0.000	     0.000	     5.818
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_stp	  4	  1047795	  2097575	 16	   192.178	     0.000	     0.000	     0.000	     0.000	     5.769
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_wrp	  4	  1047795	  2097575	 16	    20.808	     0.000	     0.000	     0.000	     0.000	     5.728
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_dyn	  4	  1047795	  2097575	 16	    29.179	     0.000	     0.000	     0.000	     0.000	     5.769
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_mix	  4	  1047795	  2097575	 16	    52.869	     0.900	   951.666	     0.000	    89.163	     5.649
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_map	  4	  1047795	  2097575	 16	    31.882	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_stp	  4	  1047795	  2097575	 16	    46.598	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_rdx	  4	  1047795	  2097575	 16	    58.462	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_map	  8	  1047795	  2097575	 16	   115.744	     0.000	     0.000	     0.000	     0.000	     8.057
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_stp	  8	  1047795	  2097575	 16	   114.194	     0.000	     0.000	     0.000	     0.000	     8.091
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_wrp	  8	  1047795	  2097575	 16	    30.248	     0.000	     0.000	     0.000	     0.000	     8.030
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_dyn	  8	  1047795	  2097575	 16	    46.733	     0.000	     0.000	     0.000	     0.000	     8.035
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_mix	  8	  1047795	  2097575	 16	    54.546	     0.699	   596.461	     0.000	    76.437	     8.597
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_map	  8	  1047795	  2097575	 16	    59.128	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_stp	  8	  1047795	  2097575	 16	    82.117	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_rdx	  8	  1047795	  2097575	 16	    86.027	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_map	 16	  1047795	  2097575	 16	    97.720	     0.000	     0.000	     0.000	     0.000	    15.483
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_stp	 16	  1047795	  2097575	 16	    98.932	     0.000	     0.000	     0.000	     0.000	    15.388
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_wrp	 16	  1047795	  2097575	 16	    53.674	     0.000	     0.000	     0.000	     0.000	    15.369
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_dyn	 16	  1047795	  2097575	 16	    78.988	     0.000	     0.000	     0.000	     0.000	    15.294
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_cud_mix	 16	  1047795	  2097575	 16	    96.748	     0.795	   674.944	     0.000	   245.573	    16.986
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_map	 16	  1047795	  2097575	 16	   157.236	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_stp	 16	  1047795	  2097575	 16	   143.097	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsr_spu_rdx	 16	  1047795	  2097575	 16	   179.304	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_map	  1	  1047795	  2097575	 16	   736.280	     0.000	     0.000	     0.000	     0.000	     3.081
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_stp	  1	  1047795	  2097575	 16	   724.271	     0.000	     0.000	     0.000	     0.000	     3.003
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_wrp	  1	  1047795	  2097575	 16	    17.406	     0.000	     0.000	     0.000	     0.000	     2.934
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_dyn	  1	  1047795	  2097575	 16	    17.740	     0.000	     0.000	     0.000	     0.000	     2.940
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_mix	  1	  1047795	  2097575	 16	    77.970	     1.878	  2767.562	     0.000	   278.492	     2.923
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_map	  1	  1047795	  2097575	 16	    51.863	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_stp	  1	  1047795	  2097575	 16	    50.835	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_rdx	  1	  1047795	  2097575	 16	    44.672	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_map	  2	  1047795	  2097575	 16	   371.698	     0.000	     0.000	     0.000	     0.000	     3.763
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_stp	  2	  1047795	  2097575	 16	   363.877	     0.000	     0.000	     0.000	     0.000	     3.762
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_wrp	  2	  1047795	  2097575	 16	    16.505	     0.000	     0.000	     0.000	     0.000	     3.744
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_dyn	  2	  1047795	  2097575	 16	    17.090	     0.000	     0.000	     0.000	     0.000	     3.727
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_mix	  2	  1047795	  2097575	 16	    57.871	     1.318	  1635.257	     0.000	   153.523	     3.719
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_map	  2	  1047795	  2097575	 16	    33.863	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_stp	  2	  1047795	  2097575	 16	    39.859	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_rdx	  2	  1047795	  2097575	 16	    45.721	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_map	  4	  1047795	  2097575	 16	   194.535	     0.000	     0.000	     0.000	     0.000	     5.859
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_stp	  4	  1047795	  2097575	 16	   193.460	     0.000	     0.000	     0.000	     0.000	     5.886
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_wrp	  4	  1047795	  2097575	 16	    23.545	     0.000	     0.000	     0.000	     0.000	     5.841
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_dyn	  4	  1047795	  2097575	 16	    24.678	     0.000	     0.000	     0.000	     0.000	     5.831
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_mix	  4	  1047795	  2097575	 16	    54.370	     0.785	   901.620	     0.000	    86.133	     5.663
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_map	  4	  1047795	  2097575	 16	    41.481	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_stp	  4	  1047795	  2097575	 16	   101.036	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_rdx	  4	  1047795	  2097575	 16	    45.583	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_map	  8	  1047795	  2097575	 16	   116.519	     0.000	     0.000	     0.000	     0.000	     8.257
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_stp	  8	  1047795	  2097575	 16	   116.136	     0.000	     0.000	     0.000	     0.000	     8.060
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_wrp	  8	  1047795	  2097575	 16	    35.217	     0.000	     0.000	     0.000	     0.000	     8.048
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_dyn	  8	  1047795	  2097575	 16	    38.770	     0.000	     0.000	     0.000	     0.000	     7.995
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_mix	  8	  1047795	  2097575	 16	    60.236	     0.562	   529.300	     0.000	    74.489	     8.589
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_map	  8	  1047795	  2097575	 16	    59.392	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_stp	  8	  1047795	  2097575	 16	   111.118	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_rdx	  8	  1047795	  2097575	 16	    68.156	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_map	 16	  1047795	  2097575	 16	    97.061	     0.000	     0.000	     0.000	     0.000	    15.335
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_stp	 16	  1047795	  2097575	 16	   110.859	     0.000	     0.000	     0.000	     0.000	    19.446
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_wrp	 16	  1047795	  2097575	 16	    71.216	     0.000	     0.000	     0.000	     0.000	    20.328
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_dyn	 16	  1047795	  2097575	 16	    83.762	     0.000	     0.000	     0.000	     0.000	    19.502
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_cud_mix	 16	  1047795	  2097575	 16	    92.285	     0.828	   386.513	     0.000	    57.980	    19.217
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_map	 16	  1047795	  2097575	 16	   132.317	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_stp	 16	  1047795	  2097575	 16	   145.523	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	             bcsc_spu_rdx	 16	  1047795	  2097575	 16	   177.912	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_map	  1	  1048576	 33558924	 16	   976.230	     0.000	     0.000	     0.000	     0.000	    20.512
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_stp	  1	  1048576	 33558924	 16	   970.547	     0.000	     0.000	     0.000	     0.000	    20.519
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_wrp	  1	  1048576	 33558924	 16	   171.802	     0.000	     0.000	     0.000	     0.000	    20.489
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_dyn	  1	  1048576	 33558924	 16	   200.910	     0.000	     0.000	     0.000	     0.000	    20.479
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_mix	  1	  1048576	 33558924	 16	   200.822	     1.822	   823.587	     0.000	   372.049	    20.034
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_map	  1	  1048576	 33558924	 16	   312.226	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_stp	  1	  1048576	 33558924	 16	   234.009	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_rdx	  1	  1048576	 33558924	 16	   262.823	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_map	  2	  1048576	 33558924	 16	   427.773	     0.000	     0.000	     0.000	     0.000	    14.827
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_stp	  2	  1048576	 33558924	 16	   427.802	     0.000	     0.000	     0.000	     0.000	    14.868
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_wrp	  2	  1048576	 33558924	 16	    64.909	     0.000	     0.000	     0.000	     0.000	    14.843
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_dyn	  2	  1048576	 33558924	 16	    73.300	     0.000	     0.000	     0.000	     0.000	    14.844
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_mix	  2	  1048576	 33558924	 16	    87.488	     1.305	   487.183	     0.000	   214.976	    14.342
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_map	  2	  1048576	 33558924	 16	    87.230	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_stp	  2	  1048576	 33558924	 16	    79.837	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_rdx	  2	  1048576	 33558924	 16	    77.541	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_map	  4	  1048576	 33558924	 16	   237.233	     0.000	     0.000	     0.000	     0.000	    15.821
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_stp	  4	  1048576	 33558924	 16	   238.098	     0.000	     0.000	     0.000	     0.000	    15.843
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_wrp	  4	  1048576	 33558924	 16	    65.857	     0.000	     0.000	     0.000	     0.000	    15.787
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_dyn	  4	  1048576	 33558924	 16	    93.263	     0.000	     0.000	     0.000	     0.000	    15.797
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_mix	  4	  1048576	 33558924	 16	    91.700	     1.036	   450.927	     0.000	   127.009	    15.762
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_map	  4	  1048576	 33558924	 16	    66.738	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_stp	  4	  1048576	 33558924	 16	    93.735	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_rdx	  4	  1048576	 33558924	 16	   102.923	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_map	  8	  1048576	 33558924	 16	   167.081	     0.000	     0.000	     0.000	     0.000	    21.795
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_stp	  8	  1048576	 33558924	 16	   167.504	     0.000	     0.000	     0.000	     0.000	    21.766
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_wrp	  8	  1048576	 33558924	 16	    84.792	     0.000	     0.000	     0.000	     0.000	    21.712
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_dyn	  8	  1048576	 33558924	 16	   113.546	     0.000	     0.000	     0.000	     0.000	    21.666
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_mix	  8	  1048576	 33558924	 16	   104.981	     0.371	   313.603	     0.000	   327.280	    22.005
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_map	  8	  1048576	 33558924	 16	    84.561	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_stp	  8	  1048576	 33558924	 16	   127.088	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_rdx	  8	  1048576	 33558924	 16	   120.089	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_map	 16	  1048576	 33558924	 16	   164.339	     0.000	     0.000	     0.000	     0.000	    42.782
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_stp	 16	  1048576	 33558924	 16	   151.468	     0.000	     0.000	     0.000	     0.000	    30.842
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_wrp	 16	  1048576	 33558924	 16	   111.978	     0.000	     0.000	     0.000	     0.000	    30.757
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_dyn	 16	  1048576	 33558924	 16	   147.427	     0.000	     0.000	     0.000	     0.000	    30.837
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_cud_mix	 16	  1048576	 33558924	 16	   128.476	     0.760	   119.479	     0.000	    92.537	    32.303
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_map	 16	  1048576	 33558924	 16	   187.083	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_stp	 16	  1048576	 33558924	 16	   191.798	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsr_spu_rdx	 16	  1048576	 33558924	 16	   194.540	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_map	  1	  1048576	 33558924	 16	   943.831	     0.000	     0.000	     0.000	     0.000	    20.526
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_stp	  1	  1048576	 33558924	 16	   849.815	     0.000	     0.000	     0.000	     0.000	    20.514
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_wrp	  1	  1048576	 33558924	 16	   111.668	     0.000	     0.000	     0.000	     0.000	    20.493
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_dyn	  1	  1048576	 33558924	 16	   110.344	     0.000	     0.000	     0.000	     0.000	    20.491
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_mix	  1	  1048576	 33558924	 16	   139.947	     1.834	   825.547	     0.000	   372.877	    19.975
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_spu_map	  1	  1048576	 33558924	 16	   222.007	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_spu_stp	  1	  1048576	 33558924	 16	   134.131	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_spu_rdx	  1	  1048576	 33558924	 16	   172.446	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_map	  2	  1048576	 33558924	 16	   473.202	     0.000	     0.000	     0.000	     0.000	    14.865
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_stp	  2	  1048576	 33558924	 16	   423.154	     0.000	     0.000	     0.000	     0.000	    14.866
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_wrp	  2	  1048576	 33558924	 16	    72.174	     0.000	     0.000	     0.000	     0.000	    14.835
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_dyn	  2	  1048576	 33558924	 16	    69.527	     0.000	     0.000	     0.000	     0.000	    14.851
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_mix	  2	  1048576	 33558924	 16	    93.709	     1.232	   465.867	     0.000	   217.239	    14.361
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_spu_map	  2	  1048576	 33558924	 16	   138.875	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_spu_stp	  2	  1048576	 33558924	 16	    77.076	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_spu_rdx	  2	  1048576	 33558924	 16	    79.513	     0.000	     0.000	     0.000	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_map	  4	  1048576	 33558924	 16	   272.960	     0.000	     0.000	     0.000	     0.000	    15.834
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_stp	  4	  1048576	 33558924	 16	   242.876	     0.000	     0.000	     0.000	     0.000	    15.828
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_wrp	  4	  1048576	 33558924	 16	    79.082	     0.000	     0.000	     0.000	     0.000	    15.780
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_dyn	  4	  1048576	 33558924	 16	    85.130	     0.000	     0.000	     0.000	     0.000	    15.811
triangular_erdos_renyi_1M_32.gen.el_gz	             bcsc_cud_mix	  4	  1048576	 33558924	 16	   105.002	     1.059	   388.711	     0.000	   189.306	    15.725
