DATASET                       	                   SOLVER	|B|	      |V|	      |E|	 it	   time_ms	   init_ms	   base_us	   rank_us	   diff_us	  trans_ms
coPapersCiteseer.mtx.el_gz    	             bcsc_spu2_stp	  8	   434102	 32073440	 16	    82.745	     0.000	     0.000	     0.000	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	             bcsc_spu2_rdx	  8	   434102	 32073440	 16	    71.700	     0.000	     0.000	     0.000	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	             bcsc_spu2_map	 16	   434102	 32073440	 16	   148.811	     0.000	     0.000	     0.000	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	             bcsc_spu2_stp	 16	   434102	 32073440	 16	   165.806	     0.000	     0.000	     0.000	     0.000	     0.000
coPapersCiteseer.mtx.el_gz    	             bcsc_spu2_rdx	 16	   434102	 32073440	 16	   162.215	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_map	  1	  1107243	112751422	 16	 14764.031	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_stp	  1	  1107243	112751422	 16	 16203.942	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_rdx	  1	  1107243	112751422	 16	 16245.559	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_map	  2	  1107243	112751422	 16	  4107.829	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_stp	  2	  1107243	112751422	 16	  8254.877	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_rdx	  2	  1107243	112751422	 16	  4575.381	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_map	  4	  1107243	112751422	 16	   327.285	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_stp	  4	  1107243	112751422	 16	  1343.151	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_rdx	  4	  1107243	112751422	 16	   824.670	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_map	  8	  1107243	112751422	 16	   239.697	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_stp	  8	  1107243	112751422	 16	   308.446	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_rdx	  8	  1107243	112751422	 16	   189.295	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_map	 16	  1107243	112751422	 16	   254.920	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_stp	 16	  1107243	112751422	 16	   238.688	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsr_spu2_rdx	 16	  1107243	112751422	 16	   249.040	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_map	  1	  1107243	112751422	 16	   494.427	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_stp	  1	  1107243	112751422	 16	   279.165	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_rdx	  1	  1107243	112751422	 16	   358.094	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_map	  2	  1107243	112751422	 16	   315.567	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_stp	  2	  1107243	112751422	 16	   230.594	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_rdx	  2	  1107243	112751422	 16	   229.552	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_map	  4	  1107243	112751422	 16	   255.275	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_stp	  4	  1107243	112751422	 16	   211.796	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_rdx	  4	  1107243	112751422	 16	   177.416	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_map	  8	  1107243	112751422	 16	   245.273	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_stp	  8	  1107243	112751422	 16	   196.987	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_rdx	  8	  1107243	112751422	 16	   171.429	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_map	 16	  1107243	112751422	 16	   250.451	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_stp	 16	  1107243	112751422	 16	   216.079	     0.000	     0.000	     0.000	     0.000	     0.000
hollywood-2009.mtx.el_gz      	             bcsc_spu2_rdx	 16	  1107243	112751422	 16	   213.640	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_map	  1	  1048576	134217728	 16	 16842.948	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_stp	  1	  1048576	134217728	 16	 18564.670	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_rdx	  1	  1048576	134217728	 16	 18577.212	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_map	  2	  1048576	134217728	 16	  9111.473	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_stp	  2	  1048576	134217728	 16	 11194.946	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_rdx	  2	  1048576	134217728	 16	  5305.144	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_map	  4	  1048576	134217728	 16	   194.659	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_stp	  4	  1048576	134217728	 16	   891.477	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_rdx	  4	  1048576	134217728	 16	   334.958	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_map	  8	  1048576	134217728	 16	   211.599	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_stp	  8	  1048576	134217728	 16	   316.317	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_rdx	  8	  1048576	134217728	 16	   185.872	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_map	 16	  1048576	134217728	 16	   203.743	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_stp	 16	  1048576	134217728	 16	   198.936	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsr_spu2_rdx	 16	  1048576	134217728	 16	   201.257	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_map	  1	  1048576	134217728	 16	   267.990	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_stp	  1	  1048576	134217728	 16	   159.962	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_rdx	  1	  1048576	134217728	 16	   166.903	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_map	  2	  1048576	134217728	 16	   174.224	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_stp	  2	  1048576	134217728	 16	   178.441	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_rdx	  2	  1048576	134217728	 16	   145.306	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_map	  4	  1048576	134217728	 16	   156.999	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_stp	  4	  1048576	134217728	 16	   143.955	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_rdx	  4	  1048576	134217728	 16	   133.940	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_map	  8	  1048576	134217728	 16	   153.651	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_stp	  8	  1048576	134217728	 16	   140.331	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_rdx	  8	  1048576	134217728	 16	   126.795	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_map	 16	  1048576	134217728	 16	   166.536	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_stp	 16	  1048576	134217728	 16	   164.125	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_128.gen.el_gz      	             bcsc_spu2_rdx	 16	  1048576	134217728	 16	   158.321	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_map	  1	  1048576	 16777216	 16	  2156.386	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_stp	  1	  1048576	 16777216	 16	    73.890	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_rdx	  1	  1048576	 16777216	 16	    74.214	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_map	  2	  1048576	 16777216	 16	    47.064	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_stp	  2	  1048576	 16777216	 16	    69.096	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_rdx	  2	  1048576	 16777216	 16	    63.676	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_map	  4	  1048576	 16777216	 16	    50.023	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_stp	  4	  1048576	 16777216	 16	    55.024	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_rdx	  4	  1048576	 16777216	 16	    59.971	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_map	  8	  1048576	 16777216	 16	    45.539	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_stp	  8	  1048576	 16777216	 16	    55.795	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_rdx	  8	  1048576	 16777216	 16	    54.973	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_map	 16	  1048576	 16777216	 16	    58.421	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_stp	 16	  1048576	 16777216	 16	    67.292	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsr_spu2_rdx	 16	  1048576	 16777216	 16	    81.941	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_map	  1	  1048576	 16777216	 16	    61.468	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_stp	  1	  1048576	 16777216	 16	    70.185	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_rdx	  1	  1048576	 16777216	 16	    74.998	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_map	  2	  1048576	 16777216	 16	    50.172	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_stp	  2	  1048576	 16777216	 16	    57.575	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_rdx	  2	  1048576	 16777216	 16	    62.937	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_map	  4	  1048576	 16777216	 16	    65.809	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_stp	  4	  1048576	 16777216	 16	    71.553	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_rdx	  4	  1048576	 16777216	 16	    51.869	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_map	  8	  1048576	 16777216	 16	    65.333	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_stp	  8	  1048576	 16777216	 16	    74.379	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_rdx	  8	  1048576	 16777216	 16	    59.672	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_map	 16	  1048576	 16777216	 16	    71.427	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_stp	 16	  1048576	 16777216	 16	    85.640	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_16.gen.el_gz       	             bcsc_spu2_rdx	 16	  1048576	 16777216	 16	    83.773	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_map	  1	  1048576	  1048576	 16	    49.620	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_stp	  1	  1048576	  1048576	 16	    58.966	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_rdx	  1	  1048576	  1048576	 16	    70.848	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_map	  2	  1048576	  1048576	 16	    50.941	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_stp	  2	  1048576	  1048576	 16	    48.236	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_rdx	  2	  1048576	  1048576	 16	    61.036	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_map	  4	  1048576	  1048576	 16	    66.813	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_stp	  4	  1048576	  1048576	 16	    44.905	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_rdx	  4	  1048576	  1048576	 16	    47.340	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_map	  8	  1048576	  1048576	 16	    68.384	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_stp	  8	  1048576	  1048576	 16	    72.199	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_rdx	  8	  1048576	  1048576	 16	    44.201	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_map	 16	  1048576	  1048576	 16	    76.655	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_stp	 16	  1048576	  1048576	 16	    81.020	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsr_spu2_rdx	 16	  1048576	  1048576	 16	    69.418	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_map	  1	  1048576	  1048576	 16	    70.594	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_stp	  1	  1048576	  1048576	 16	    74.803	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_rdx	  1	  1048576	  1048576	 16	    70.239	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_map	  2	  1048576	  1048576	 16	    64.834	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_stp	  2	  1048576	  1048576	 16	    73.903	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_rdx	  2	  1048576	  1048576	 16	    47.446	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_map	  4	  1048576	  1048576	 16	    36.391	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_stp	  4	  1048576	  1048576	 16	    54.124	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_rdx	  4	  1048576	  1048576	 16	    41.202	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_map	  8	  1048576	  1048576	 16	    41.347	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_stp	  8	  1048576	  1048576	 16	    55.910	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_rdx	  8	  1048576	  1048576	 16	    45.397	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_map	 16	  1048576	  1048576	 16	    54.117	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_stp	 16	  1048576	  1048576	 16	    70.017	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_1.gen.el_gz        	             bcsc_spu2_rdx	 16	  1048576	  1048576	 16	    72.171	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_map	  1	  1048576	  2097152	 16	    55.863	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_stp	  1	  1048576	  2097152	 16	    59.808	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_rdx	  1	  1048576	  2097152	 16	    62.633	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_map	  2	  1048576	  2097152	 16	    94.769	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_stp	  2	  1048576	  2097152	 16	    56.289	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_rdx	  2	  1048576	  2097152	 16	    67.192	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_map	  4	  1048576	  2097152	 16	    70.318	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_stp	  4	  1048576	  2097152	 16	    56.640	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_rdx	  4	  1048576	  2097152	 16	    48.549	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_map	  8	  1048576	  2097152	 16	    77.874	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_stp	  8	  1048576	  2097152	 16	    91.090	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_rdx	  8	  1048576	  2097152	 16	    46.661	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_map	 16	  1048576	  2097152	 16	    65.623	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_stp	 16	  1048576	  2097152	 16	    86.475	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsr_spu2_rdx	 16	  1048576	  2097152	 16	    71.608	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_map	  1	  1048576	  2097152	 16	    41.880	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_stp	  1	  1048576	  2097152	 16	    63.930	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_rdx	  1	  1048576	  2097152	 16	    66.295	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_map	  2	  1048576	  2097152	 16	    52.090	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_stp	  2	  1048576	  2097152	 16	    74.814	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_rdx	  2	  1048576	  2097152	 16	    55.162	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_map	  4	  1048576	  2097152	 16	    33.098	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_stp	  4	  1048576	  2097152	 16	    32.999	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_rdx	  4	  1048576	  2097152	 16	    46.032	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_map	  8	  1048576	  2097152	 16	    39.868	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_stp	  8	  1048576	  2097152	 16	    49.748	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_rdx	  8	  1048576	  2097152	 16	    49.257	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_map	 16	  1048576	  2097152	 16	    56.202	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_stp	 16	  1048576	  2097152	 16	    69.843	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_2.gen.el_gz        	             bcsc_spu2_rdx	 16	  1048576	  2097152	 16	    71.588	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_map	  1	  1048576	 33554432	 16	    80.784	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_stp	  1	  1048576	 33554432	 16	    96.049	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_rdx	  1	  1048576	 33554432	 16	    92.897	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_map	  2	  1048576	 33554432	 16	    67.513	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_stp	  2	  1048576	 33554432	 16	    79.683	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_rdx	  2	  1048576	 33554432	 16	    85.680	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_map	  4	  1048576	 33554432	 16	    71.347	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_stp	  4	  1048576	 33554432	 16	    93.761	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_rdx	  4	  1048576	 33554432	 16	    70.557	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_map	  8	  1048576	 33554432	 16	    66.101	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_stp	  8	  1048576	 33554432	 16	    73.770	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_rdx	  8	  1048576	 33554432	 16	    72.727	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_map	 16	  1048576	 33554432	 16	    74.168	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_stp	 16	  1048576	 33554432	 16	    76.705	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsr_spu2_rdx	 16	  1048576	 33554432	 16	    85.185	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_map	  1	  1048576	 33554432	 16	    78.405	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_stp	  1	  1048576	 33554432	 16	    88.492	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_rdx	  1	  1048576	 33554432	 16	    89.289	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_map	  2	  1048576	 33554432	 16	    64.289	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_stp	  2	  1048576	 33554432	 16	    79.918	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_rdx	  2	  1048576	 33554432	 16	    69.598	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_map	  4	  1048576	 33554432	 16	    61.851	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_stp	  4	  1048576	 33554432	 16	    60.440	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_rdx	  4	  1048576	 33554432	 16	    63.758	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_map	  8	  1048576	 33554432	 16	    62.059	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_stp	  8	  1048576	 33554432	 16	    76.051	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_rdx	  8	  1048576	 33554432	 16	    80.429	     0.000	     0.000	     0.000	     0.000	     0.000
regular_1M_32.gen.el_gz       	             bcsc_spu2_map	 16	  1048576	 33554432	 16	    79.694	     0.000	     0.000	     0.000	     0.000	     0.000
