DATASET                       	                   SOLVER	|B|	      |V|	      |E|	 it	   time_ms	   init_ms	   base_us	   rank_us	   diff_us	  trans_ms
regular_1M_64.gen.el_gz       	    kern_rank_cud_dyn_col	  1	  1048576	 67108864	 10	    53.962	     1.075	     0.000	  1175.384	     0.000	    22.302
regular_1M_64.gen.el_gz       	    kern_rank_cud_lib_col	  1	  1048576	 67108864	 10	    80.064	    16.946	     0.000	  2073.917	     0.000	    22.298
regular_1M_8.gen.el_gz        	    kern_rank_cpu_lib_col	  1	  1048576	  8388608	 10	   138.008	    10.973	     0.000	 12619.278	     0.000	     0.000
regular_1M_8.gen.el_gz        	    kern_rank_omp_stp_col	  1	  1048576	  8388608	 10	    24.300	     3.775	     0.000	  1953.754	     0.000	     0.000
regular_1M_8.gen.el_gz        	    kern_rank_omp_bin_col	  1	  1048576	  8388608	 10	    21.645	     3.610	     0.000	  1705.136	     0.000	     0.000
regular_1M_8.gen.el_gz        	    kern_rank_cud_stp_col	  1	  1048576	  8388608	 10	    10.556	     0.810	     0.000	   241.773	     0.000	     3.415
regular_1M_8.gen.el_gz        	    kern_rank_cud_wrp_col	  1	  1048576	  8388608	 10	    12.816	     0.787	     0.000	   467.181	     0.000	     3.415
regular_1M_8.gen.el_gz        	    kern_rank_cud_dyn_col	  1	  1048576	  8388608	 10	    13.221	     0.791	     0.000	   507.482	     0.000	     3.413
regular_1M_8.gen.el_gz        	    kern_rank_cud_lib_col	  1	  1048576	  8388608	 10	    13.705	     0.917	     0.000	   355.165	     0.000	     3.416
regular_250K_32.gen.el_gz     	    kern_rank_cpu_lib_col	  1	   256000	  8192000	 10	    87.226	     8.614	     0.000	  7819.077	     0.000	     0.000
regular_250K_32.gen.el_gz     	    kern_rank_omp_stp_col	  1	   256000	  8192000	 10	    15.488	     1.489	     0.000	  1352.240	     0.000	     0.000
regular_250K_32.gen.el_gz     	    kern_rank_omp_bin_col	  1	   256000	  8192000	 10	    15.699	     1.584	     0.000	  1365.193	     0.000	     0.000
regular_250K_32.gen.el_gz     	    kern_rank_cud_stp_col	  1	   256000	  8192000	 10	     9.915	     0.785	     0.000	   338.043	     0.000	     2.833
regular_250K_32.gen.el_gz     	    kern_rank_cud_wrp_col	  1	   256000	  8192000	 10	    11.050	     0.814	     0.000	   446.968	     0.000	     2.840
regular_250K_32.gen.el_gz     	    kern_rank_cud_dyn_col	  1	   256000	  8192000	 10	     8.544	     0.796	     0.000	   200.366	     0.000	     2.838
regular_250K_32.gen.el_gz     	    kern_rank_cud_lib_col	  1	   256000	  8192000	 10	    11.532	     0.946	     0.000	   279.646	     0.000	     2.832
regular_2M_32.gen.el_gz       	    kern_rank_cpu_lib_col	  1	  2097152	 67108864	 10	   720.456	    72.381	     0.000	 64623.362	     0.000	     0.000
regular_2M_32.gen.el_gz       	    kern_rank_omp_stp_col	  1	  2097152	 67108864	 10	    85.898	     7.050	     0.000	  7731.795	     0.000	     0.000
regular_2M_32.gen.el_gz       	    kern_rank_omp_bin_col	  1	  2097152	 67108864	 10	    97.861	     7.061	     0.000	  8925.766	     0.000	     0.000
regular_2M_32.gen.el_gz       	    kern_rank_cud_stp_col	  1	  2097152	 67108864	 10	    69.383	     3.860	     0.000	  2530.610	     0.000	    22.977
regular_2M_32.gen.el_gz       	    kern_rank_cud_wrp_col	  1	  2097152	 67108864	 10	    79.524	     3.857	     0.000	  3545.619	     0.000	    22.975
regular_2M_32.gen.el_gz       	    kern_rank_cud_dyn_col	  1	  2097152	 67108864	 10	    58.191	     3.866	     0.000	  1411.018	     0.000	    22.971
regular_2M_32.gen.el_gz       	    kern_rank_cud_lib_col	  1	  2097152	 67108864	 10	    82.750	    17.424	     0.000	  2181.114	     0.000	    22.974
regular_4M_32.gen.el_gz       	    kern_rank_cpu_lib_col	  1	  4194304	134217728	 10	  1433.247	   142.914	     0.000	128691.761	     0.000	     0.000
regular_4M_32.gen.el_gz       	    kern_rank_omp_stp_col	  1	  4194304	134217728	 10	   169.127	    13.295	     0.000	 15319.096	     0.000	     0.000
regular_4M_32.gen.el_gz       	    kern_rank_omp_bin_col	  1	  4194304	134217728	 10	   181.655	    13.284	     0.000	 16571.003	     0.000	     0.000
regular_4M_32.gen.el_gz       	    kern_rank_cud_stp_col	  1	  4194304	134217728	 10	   135.964	    18.512	     0.000	  4991.746	     0.000	    45.898
regular_4M_32.gen.el_gz       	    kern_rank_cud_wrp_col	  1	  4194304	134217728	 10	   157.534	    17.957	     0.000	  7114.939	     0.000	    46.036
regular_4M_32.gen.el_gz       	    kern_rank_cud_dyn_col	  1	  4194304	134217728	 10	   114.161	    17.709	     0.000	  2786.763	     0.000	    46.054
regular_4M_32.gen.el_gz       	    kern_rank_cud_lib_col	  1	  4194304	134217728	 10	   162.321	    30.345	     0.000	  4351.714	     0.000	    63.055
regular_500K_32.gen.el_gz     	    kern_rank_cpu_lib_col	  1	   512000	 16384000	 10	   174.648	    17.306	     0.000	 15669.746	     0.000	     0.000
regular_500K_32.gen.el_gz     	    kern_rank_omp_stp_col	  1	   512000	 16384000	 10	    27.831	     2.951	     0.000	  2405.119	     0.000	     0.000
regular_500K_32.gen.el_gz     	    kern_rank_omp_bin_col	  1	   512000	 16384000	 10	    25.550	     2.868	     0.000	  2185.215	     0.000	     0.000
regular_500K_32.gen.el_gz     	    kern_rank_cud_stp_col	  1	   512000	 16384000	 10	    20.562	     0.821	     0.000	   780.262	     0.000	     5.647
regular_500K_32.gen.el_gz     	    kern_rank_cud_wrp_col	  1	   512000	 16384000	 10	    20.908	     0.839	     0.000	   899.501	     0.000	     5.637
regular_500K_32.gen.el_gz     	    kern_rank_cud_dyn_col	  1	   512000	 16384000	 10	    15.582	     0.816	     0.000	   370.082	     0.000	     5.637
regular_500K_32.gen.el_gz     	    kern_rank_cud_lib_col	  1	   512000	 16384000	 10	    21.827	     1.111	     0.000	   550.987	     0.000	     5.636
triangular_erdos_renyi_1M_128.gen.el_gz	    kern_rank_cpu_lib_col	  1	  1048566	134230072	 10	  6713.273	   137.553	     0.000	657376.294	     0.000	     0.000
triangular_erdos_renyi_1M_128.gen.el_gz	    kern_rank_omp_stp_col	  1	  1048566	134230072	 10	   977.351	     5.061	     0.000	 97095.828	     0.000	     0.000
triangular_erdos_renyi_1M_128.gen.el_gz	    kern_rank_omp_bin_col	  1	  1048566	134230072	 10	   542.899	     3.749	     0.000	 53817.038	     0.000	     0.000
triangular_erdos_renyi_1M_128.gen.el_gz	    kern_rank_cud_stp_col	  1	  1048566	134230072	 10	   385.318	    16.163	     0.000	 30508.499	     0.000	    43.898
triangular_erdos_renyi_1M_128.gen.el_gz	    kern_rank_cud_wrp_col	  1	  1048566	134230072	 10	   200.356	    16.162	     0.000	 12013.859	     0.000	    43.895
triangular_erdos_renyi_1M_128.gen.el_gz	    kern_rank_cud_dyn_col	  1	  1048566	134230072	 10	   246.568	    16.170	     0.000	 16632.648	     0.000	    43.895
triangular_erdos_renyi_1M_128.gen.el_gz	    kern_rank_cud_lib_col	  1	  1048566	134230072	 10	   337.272	    30.281	     0.000	 22363.395	     0.000	    62.892
triangular_erdos_renyi_1M_16.gen.el_gz	    kern_rank_cpu_lib_col	  1	  1048576	 16778129	 10	   839.155	    19.019	     0.000	 81922.182	     0.000	     0.000
triangular_erdos_renyi_1M_16.gen.el_gz	    kern_rank_omp_stp_col	  1	  1048576	 16778129	 10	   123.401	     3.536	     0.000	 11886.513	     0.000	     0.000
triangular_erdos_renyi_1M_16.gen.el_gz	    kern_rank_omp_bin_col	  1	  1048576	 16778129	 10	    87.897	     3.555	     0.000	  8336.375	     0.000	     0.000
triangular_erdos_renyi_1M_16.gen.el_gz	    kern_rank_cud_stp_col	  1	  1048576	 16778129	 10	    46.612	     0.838	     0.000	  3362.472	     0.000	     6.115
triangular_erdos_renyi_1M_16.gen.el_gz	    kern_rank_cud_wrp_col	  1	  1048576	 16778129	 10	    41.668	     0.832	     0.000	  2867.621	     0.000	     6.114
triangular_erdos_renyi_1M_16.gen.el_gz	    kern_rank_cud_dyn_col	  1	  1048576	 16778129	 10	    39.863	     0.832	     0.000	  2686.467	     0.000	     6.115
triangular_erdos_renyi_1M_16.gen.el_gz	    kern_rank_cud_lib_col	  1	  1048576	 16778129	 10	    53.677	     1.114	     0.000	  3640.742	     0.000	     6.118
triangular_erdos_renyi_1M_1.gen.el_gz	    kern_rank_cpu_lib_col	  1	  1047479	  1048669	 10	    80.515	     2.966	     0.000	  7668.946	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	    kern_rank_omp_stp_col	  1	  1047479	  1048669	 10	    26.308	     3.713	     0.000	  2133.467	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	    kern_rank_omp_bin_col	  1	  1047479	  1048669	 10	    26.889	     3.418	     0.000	  2224.087	     0.000	     0.000
triangular_erdos_renyi_1M_1.gen.el_gz	    kern_rank_cud_stp_col	  1	  1047479	  1048669	 10	     6.965	     0.777	     0.000	   308.842	     0.000	     1.054
triangular_erdos_renyi_1M_1.gen.el_gz	    kern_rank_cud_wrp_col	  1	  1047479	  1048669	 10	     7.187	     0.775	     0.000	   331.166	     0.000	     1.054
triangular_erdos_renyi_1M_1.gen.el_gz	    kern_rank_cud_dyn_col	  1	  1047479	  1048669	 10	     7.396	     0.775	     0.000	   351.019	     0.000	     1.054
triangular_erdos_renyi_1M_1.gen.el_gz	    kern_rank_cud_lib_col	  1	  1047479	  1048669	 10	     7.685	     0.775	     0.000	   379.933	     0.000	     1.053
triangular_erdos_renyi_1M_2.gen.el_gz	    kern_rank_cpu_lib_col	  1	  1047795	  2097575	 10	   120.443	     2.898	     0.000	 11698.418	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	    kern_rank_omp_stp_col	  1	  1047795	  2097575	 10	    27.228	     2.099	     0.000	  2450.407	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	    kern_rank_omp_bin_col	  1	  1047795	  2097575	 10	    30.513	     2.203	     0.000	  2768.089	     0.000	     0.000
triangular_erdos_renyi_1M_2.gen.el_gz	    kern_rank_cud_stp_col	  1	  1047795	  2097575	 10	     9.438	     0.780	     0.000	   494.246	     0.000	     1.391
triangular_erdos_renyi_1M_2.gen.el_gz	    kern_rank_cud_wrp_col	  1	  1047795	  2097575	 10	     9.447	     0.777	     0.000	   495.760	     0.000	     1.392
triangular_erdos_renyi_1M_2.gen.el_gz	    kern_rank_cud_dyn_col	  1	  1047795	  2097575	 10	     9.754	     0.781	     0.000	   526.037	     0.000	     1.390
triangular_erdos_renyi_1M_2.gen.el_gz	    kern_rank_cud_lib_col	  1	  1047795	  2097575	 10	    10.673	     0.799	     0.000	   587.339	     0.000	     1.392
triangular_erdos_renyi_1M_32.gen.el_gz	    kern_rank_cpu_lib_col	  1	  1048576	 33558924	 10	  1653.659	    35.875	     0.000	161673.733	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	    kern_rank_omp_stp_col	  1	  1048576	 33558924	 10	   228.397	     3.507	     0.000	 22390.927	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	    kern_rank_omp_bin_col	  1	  1048576	 33558924	 10	   144.823	     3.438	     0.000	 14043.680	     0.000	     0.000
triangular_erdos_renyi_1M_32.gen.el_gz	    kern_rank_cud_stp_col	  1	  1048576	 33558924	 10	    92.671	     0.915	     0.000	  6994.974	     0.000	    11.512
triangular_erdos_renyi_1M_32.gen.el_gz	    kern_rank_cud_wrp_col	  1	  1048576	 33558924	 10	    74.764	     0.915	     0.000	  5204.394	     0.000	    11.511
triangular_erdos_renyi_1M_32.gen.el_gz	    kern_rank_cud_dyn_col	  1	  1048576	 33558924	 10	    72.553	     0.935	     0.000	  4979.597	     0.000	    11.514
triangular_erdos_renyi_1M_32.gen.el_gz	    kern_rank_cud_lib_col	  1	  1048576	 33558924	 10	    94.652	     1.513	     0.000	  6297.523	     0.000	    11.516
triangular_erdos_renyi_1M_4.gen.el_gz	    kern_rank_cpu_lib_col	  1	  1048343	  4193000	 10	   222.263	     5.510	     0.000	 21604.942	     0.000	     0.000
triangular_erdos_renyi_1M_4.gen.el_gz	    kern_rank_omp_stp_col	  1	  1048343	  4193000	 10	    38.320	     2.292	     0.000	  3540.567	     0.000	     0.000
triangular_erdos_renyi_1M_4.gen.el_gz	    kern_rank_omp_bin_col	  1	  1048343	  4193000	 10	    39.078	     2.146	     0.000	  3631.210	     0.000	     0.000
triangular_erdos_renyi_1M_4.gen.el_gz	    kern_rank_cud_stp_col	  1	  1048343	  4193000	 10	    14.030	     0.788	     0.000	   832.942	     0.000	     2.066
triangular_erdos_renyi_1M_4.gen.el_gz	    kern_rank_cud_wrp_col	  1	  1048343	  4193000	 10	    13.079	     0.787	     0.000	   737.178	     0.000	     2.065
triangular_erdos_renyi_1M_4.gen.el_gz	    kern_rank_cud_dyn_col	  1	  1048343	  4193000	 10	    14.603	     0.782	     0.000	   889.190	     0.000	     2.066
triangular_erdos_renyi_1M_4.gen.el_gz	    kern_rank_cud_lib_col	  1	  1048343	  4193000	 10	    16.422	     0.839	     0.000	   984.658	     0.000	     2.066
triangular_erdos_renyi_1M_64.gen.el_gz	    kern_rank_cpu_lib_col	  1	  1048576	 67110509	 10	  3294.354	    70.053	     0.000	322296.405	     0.000	     0.000
triangular_erdos_renyi_1M_64.gen.el_gz	    kern_rank_omp_stp_col	  1	  1048576	 67110509	 10	   469.184	     3.819	     0.000	 46435.276	     0.000	     0.000
triangular_erdos_renyi_1M_64.gen.el_gz	    kern_rank_omp_bin_col	  1	  1048576	 67110509	 10	   276.527	     3.613	     0.000	 27195.153	     0.000	     0.000
triangular_erdos_renyi_1M_64.gen.el_gz	    kern_rank_cud_stp_col	  1	  1048576	 67110509	 10	   188.552	     2.422	     0.000	 14424.926	     0.000	    22.312
triangular_erdos_renyi_1M_64.gen.el_gz	    kern_rank_cud_wrp_col	  1	  1048576	 67110509	 10	   127.599	     1.087	     0.000	  8535.400	     0.000	    22.298
triangular_erdos_renyi_1M_64.gen.el_gz	    kern_rank_cud_dyn_col	  1	  1048576	 67110509	 10	   137.990	     1.084	     0.000	  9575.470	     0.000	    22.300
triangular_erdos_renyi_1M_64.gen.el_gz	    kern_rank_cud_lib_col	  1	  1048576	 67110509	 10	   188.913	    16.968	     0.000	 12953.781	     0.000	    22.303
triangular_erdos_renyi_1M_8.gen.el_gz	    kern_rank_cpu_lib_col	  1	  1048564	  8390277	 10	   434.275	    11.336	     0.000	 42204.284	     0.000	     0.000
triangular_erdos_renyi_1M_8.gen.el_gz	    kern_rank_omp_stp_col	  1	  1048564	  8390277	 10	    66.793	     3.556	     0.000	  6221.584	     0.000	     0.000
triangular_erdos_renyi_1M_8.gen.el_gz	    kern_rank_omp_bin_col	  1	  1048564	  8390277	 10	    53.399	     3.809	     0.000	  4855.460	     0.000	     0.000
triangular_erdos_renyi_1M_8.gen.el_gz	    kern_rank_cud_stp_col	  1	  1048564	  8390277	 10	    23.704	     0.974	     0.000	  1520.560	     0.000	     3.425
triangular_erdos_renyi_1M_8.gen.el_gz	    kern_rank_cud_wrp_col	  1	  1048564	  8390277	 10	    21.959	     0.998	     0.000	  1342.256	     0.000	     3.420
triangular_erdos_renyi_1M_8.gen.el_gz	    kern_rank_cud_dyn_col	  1	  1048564	  8390277	 10	    23.363	     1.003	     0.000	  1481.123	     0.000	     3.418
triangular_erdos_renyi_1M_8.gen.el_gz	    kern_rank_cud_lib_col	  1	  1048564	  8390277	 10	    29.276	     1.134	     0.000	  1868.819	     0.000	     3.419
triangular_erdos_renyi_250k_32.gen.el_gz	    kern_rank_cpu_lib_col	  1	   255996	  8187811	 10	   367.014	     8.675	     0.000	 35793.147	     0.000	     0.000
triangular_erdos_renyi_250k_32.gen.el_gz	    kern_rank_omp_stp_col	  1	   255996	  8187811	 10	    53.559	     1.720	     0.000	  5136.643	     0.000	     0.000
triangular_erdos_renyi_250k_32.gen.el_gz	    kern_rank_omp_bin_col	  1	   255996	  8187811	 10	    33.472	     1.442	     0.000	  3158.285	     0.000	     0.000
triangular_erdos_renyi_250k_32.gen.el_gz	    kern_rank_cud_stp_col	  1	   255996	  8187811	 10	    14.057	     0.783	     0.000	   751.701	     0.000	     2.831
triangular_erdos_renyi_250k_32.gen.el_gz	    kern_rank_cud_wrp_col	  1	   255996	  8187811	 10	    13.621	     0.778	     0.000	   708.206	     0.000	     2.833
triangular_erdos_renyi_250k_32.gen.el_gz	    kern_rank_cud_dyn_col	  1	   255996	  8187811	 10	    11.682	     0.782	     0.000	   514.483	     0.000	     2.832
triangular_erdos_renyi_250k_32.gen.el_gz	    kern_rank_cud_lib_col	  1	   255996	  8187811	 10	    14.373	     0.925	     0.000	   564.720	     0.000	     2.832
triangular_erdos_renyi_2M_32.gen.el_gz	    kern_rank_cpu_lib_col	  1	  2097152	 67105916	 10	  3340.468	    72.051	     0.000	326658.160	     0.000	     0.000
triangular_erdos_renyi_2M_32.gen.el_gz	    kern_rank_omp_stp_col	  1	  2097152	 67105916	 10	   509.152	     7.025	     0.000	 50029.620	     0.000	     0.000
triangular_erdos_renyi_2M_32.gen.el_gz	    kern_rank_omp_bin_col	  1	  2097152	 67105916	 10	   305.488	     6.768	     0.000	 29714.771	     0.000	     0.000
triangular_erdos_renyi_2M_32.gen.el_gz	    kern_rank_cud_stp_col	  1	  2097152	 67105916	 10	   277.273	     3.849	     0.000	 23319.008	     0.000	    22.972
triangular_erdos_renyi_2M_32.gen.el_gz	    kern_rank_cud_wrp_col	  1	  2097152	 67105916	 10	   233.420	     3.865	     0.000	 18933.897	     0.000	    22.973
triangular_erdos_renyi_2M_32.gen.el_gz	    kern_rank_cud_dyn_col	  1	  2097152	 67105916	 10	   225.528	     3.859	     0.000	 18144.723	     0.000	    22.972
triangular_erdos_renyi_2M_32.gen.el_gz	    kern_rank_cud_lib_col	  1	  2097152	 67105916	 10	   277.350	    17.431	     0.000	 21639.454	     0.000	    22.973
triangular_erdos_renyi_4M_32.gen.el_gz	    kern_rank_cpu_lib_col	  1	  4194263	134226109	 10	  6772.010	   144.381	     0.000	662413.035	     0.000	     0.000
triangular_erdos_renyi_4M_32.gen.el_gz	    kern_rank_omp_stp_col	  1	  4194263	134226109	 10	  1184.372	    17.038	     0.000	116395.456	     0.000	     0.000
triangular_erdos_renyi_4M_32.gen.el_gz	    kern_rank_omp_bin_col	  1	  4194263	134226109	 10	   639.297	    13.368	     0.000	 62316.733	     0.000	     0.000
triangular_erdos_renyi_4M_32.gen.el_gz	    kern_rank_cud_stp_col	  1	  4194263	134226109	 10	   735.681	    18.298	     0.000	 64953.351	     0.000	    45.897
triangular_erdos_renyi_4M_32.gen.el_gz	    kern_rank_cud_wrp_col	  1	  4194263	134226109	 10	   621.583	    18.468	     0.000	 53543.826	     0.000	    45.896
triangular_erdos_renyi_4M_32.gen.el_gz	    kern_rank_cud_dyn_col	  1	  4194263	134226109	 10	   627.629	    18.448	     0.000	 54148.227	     0.000	    45.896
triangular_erdos_renyi_4M_32.gen.el_gz	    kern_rank_cud_lib_col	  1	  4194263	134226109	 10	   728.171	    30.546	     0.000	 60935.172	     0.000	    63.053
triangular_erdos_renyi_500k_32.gen.el_gz	    kern_rank_cpu_lib_col	  1	   512000	 16381086	 10	   824.260	    17.246	     0.000	 80637.232	     0.000	     0.000
triangular_erdos_renyi_500k_32.gen.el_gz	    kern_rank_omp_stp_col	  1	   512000	 16381086	 10	   113.458	     2.830	     0.000	 10976.707	     0.000	     0.000
triangular_erdos_renyi_500k_32.gen.el_gz	    kern_rank_omp_bin_col	  1	   512000	 16381086	 10	    71.476	     2.773	     0.000	  6787.521	     0.000	     0.000
triangular_erdos_renyi_500k_32.gen.el_gz	    kern_rank_cud_stp_col	  1	   512000	 16381086	 10	    29.033	     0.818	     0.000	  1729.418	     0.000	     5.636
triangular_erdos_renyi_500k_32.gen.el_gz	    kern_rank_cud_wrp_col	  1	   512000	 16381086	 10	    25.870	     0.819	     0.000	  1413.210	     0.000	     5.635
triangular_erdos_renyi_500k_32.gen.el_gz	    kern_rank_cud_dyn_col	  1	   512000	 16381086	 10	    21.955	     0.821	     0.000	  1020.291	     0.000	     5.635
triangular_erdos_renyi_500k_32.gen.el_gz	    kern_rank_cud_lib_col	  1	   512000	 16381086	 10	    32.079	     1.112	     0.000	  1602.930	     0.000	     5.635
erdos_renyi_1M_128.gen.el_gz  	    kern_rank_cpu_lib_row	  1	  1048576	134213674	 10	  6737.317	   136.646	     0.000	659866.039	     0.000	     0.000
erdos_renyi_1M_128.gen.el_gz  	    kern_rank_omp_stp_row	  1	  1048576	134213674	 10	  2715.780	     3.504	     0.000	271124.210	     0.000	     0.000
erdos_renyi_1M_128.gen.el_gz  	    kern_rank_omp_bin_row	  1	  1048576	134213674	 10	  2717.158	     3.671	     0.000	271243.887	     0.000	     0.000
erdos_renyi_1M_128.gen.el_gz  	    kern_rank_cud_stp_row	  1	  1048576	134213674	 10	   774.444	    16.151	     0.000	 69424.070	     0.000	    43.870
erdos_renyi_1M_128.gen.el_gz  	    kern_rank_cud_wrp_row	  1	  1048576	134213674	 10	   871.839	    16.160	     0.000	 79161.945	     0.000	    43.879
erdos_renyi_1M_128.gen.el_gz  	    kern_rank_cud_dyn_row	  1	  1048576	134213674	 10	   869.691	    16.158	     0.000	 78947.405	     0.000	    43.868
erdos_renyi_1M_128.gen.el_gz  	    kern_rank_cud_lib_row	  1	  1048576	134213674	 10	 11677.874	    30.185	     0.000	1156437.122	     0.000	    62.903
erdos_renyi_1M_16.gen.el_gz   	    kern_rank_cpu_lib_row	  1	  1048576	 16777198	 10	   830.339	    18.928	     0.000	 81040.805	     0.000	     0.000
erdos_renyi_1M_16.gen.el_gz   	    kern_rank_omp_stp_row	  1	  1048576	 16777198	 10	   355.206	     3.378	     0.000	 35072.149	     0.000	     0.000
erdos_renyi_1M_16.gen.el_gz   	    kern_rank_omp_bin_row	  1	  1048576	 16777198	 10	   348.371	     3.471	     0.000	 34376.461	     0.000	     0.000
erdos_renyi_1M_16.gen.el_gz   	    kern_rank_cud_stp_row	  1	  1048576	 16777198	 10	    93.791	     0.855	     0.000	  8029.893	     0.000	     6.111
erdos_renyi_1M_16.gen.el_gz   	    kern_rank_cud_wrp_row	  1	  1048576	 16777198	 10	   111.975	     0.838	     0.000	  9898.477	     0.000	     6.108
erdos_renyi_1M_16.gen.el_gz   	    kern_rank_cud_dyn_row	  1	  1048576	 16777198	 10	   114.933	     0.833	     0.000	 10194.086	     0.000	     6.112
erdos_renyi_1M_16.gen.el_gz   	    kern_rank_cud_lib_row	  1	  1048576	 16777198	 10	  1456.078	     1.237	     0.000	143857.500	     0.000	     6.114
erdos_renyi_1M_1.gen.el_gz    	    kern_rank_cpu_lib_row	  1	   906515	  1048576	 10	    80.751	     2.542	     0.000	  7746.630	     0.000	     0.000
erdos_renyi_1M_1.gen.el_gz    	    kern_rank_omp_stp_row	  1	   906515	  1048576	 10	    37.188	     2.974	     0.000	  3322.355	     0.000	     0.000
erdos_renyi_1M_1.gen.el_gz    	    kern_rank_omp_bin_row	  1	   906515	  1048576	 10	    31.917	     2.924	     0.000	  2797.945	     0.000	     0.000
erdos_renyi_1M_1.gen.el_gz    	    kern_rank_cud_stp_row	  1	   906515	  1048576	 10	     9.765	     0.773	     0.000	   614.766	     0.000	     0.962
erdos_renyi_1M_1.gen.el_gz    	    kern_rank_cud_wrp_row	  1	   906515	  1048576	 10	     9.776	     0.772	     0.000	   616.085	     0.000	     0.962
erdos_renyi_1M_1.gen.el_gz    	    kern_rank_cud_dyn_row	  1	   906515	  1048576	 10	    10.283	     0.773	     0.000	   665.442	     0.000	     0.961
erdos_renyi_1M_1.gen.el_gz    	    kern_rank_cud_lib_row	  1	   906515	  1048576	 10	    99.558	     0.773	     0.000	  9588.339	     0.000	     0.960
erdos_renyi_1M_2.gen.el_gz    	    kern_rank_cpu_lib_row	  1	  1029357	  2097150	 10	   125.093	     4.197	     0.000	 11991.943	     0.000	     0.000
erdos_renyi_1M_2.gen.el_gz    	    kern_rank_omp_stp_row	  1	  1029357	  2097150	 10	    57.336	     3.465	     0.000	  5258.840	     0.000	     0.000
erdos_renyi_1M_2.gen.el_gz    	    kern_rank_omp_bin_row	  1	  1029357	  2097150	 10	    54.906	     3.365	     0.000	  5022.917	     0.000	     0.000
erdos_renyi_1M_2.gen.el_gz    	    kern_rank_cud_stp_row	  1	  1029357	  2097150	 10	    17.743	     0.787	     0.000	  1326.624	     0.000	     1.378
erdos_renyi_1M_2.gen.el_gz    	    kern_rank_cud_wrp_row	  1	  1029357	  2097150	 10	    17.579	     0.782	     0.000	  1310.053	     0.000	     1.379
erdos_renyi_1M_2.gen.el_gz    	    kern_rank_cud_dyn_row	  1	  1029357	  2097150	 10	    18.192	     0.780	     0.000	  1371.202	     0.000	     1.379
erdos_renyi_1M_2.gen.el_gz    	    kern_rank_cud_lib_row	  1	  1029357	  2097150	 10	   191.649	     0.799	     0.000	 18685.421	     0.000	     1.380
erdos_renyi_1M_32.gen.el_gz   	    kern_rank_cpu_lib_row	  1	  1048576	 33552633	 10	  1662.081	    36.247	     0.000	162453.593	     0.000	     0.000
erdos_renyi_1M_32.gen.el_gz   	    kern_rank_omp_stp_row	  1	  1048576	 33552633	 10	   685.972	     3.836	     0.000	 68078.802	     0.000	     0.000
erdos_renyi_1M_32.gen.el_gz   	    kern_rank_omp_bin_row	  1	  1048576	 33552633	 10	   687.194	     3.934	     0.000	 68190.322	     0.000	     0.000
erdos_renyi_1M_32.gen.el_gz   	    kern_rank_cud_stp_row	  1	  1048576	 33552633	 10	   200.915	     0.916	     0.000	 17821.363	     0.000	    11.504
erdos_renyi_1M_32.gen.el_gz   	    kern_rank_cud_wrp_row	  1	  1048576	 33552633	 10	   219.214	     0.913	     0.000	 19650.234	     0.000	    11.504
erdos_renyi_1M_32.gen.el_gz   	    kern_rank_cud_dyn_row	  1	  1048576	 33552633	 10	   235.628	     0.916	     0.000	 21291.899	     0.000	    11.503
erdos_renyi_1M_32.gen.el_gz   	    kern_rank_cud_lib_row	  1	  1048576	 33552633	 10	  2918.486	     1.515	     0.000	288677.588	     0.000	    11.507
erdos_renyi_1M_4.gen.el_gz    	    kern_rank_cpu_lib_row	  1	  1048247	  4194302	 10	   217.480	     6.214	     0.000	 21022.140	     0.000	     0.000
erdos_renyi_1M_4.gen.el_gz    	    kern_rank_omp_stp_row	  1	  1048247	  4194302	 10	    99.269	     3.567	     0.000	  9436.430	     0.000	     0.000
erdos_renyi_1M_4.gen.el_gz    	    kern_rank_omp_bin_row	  1	  1048247	  4194302	 10	    99.679	     3.678	     0.000	  9465.678	     0.000	     0.000
erdos_renyi_1M_4.gen.el_gz    	    kern_rank_cud_stp_row	  1	  1048247	  4194302	 10	    31.348	     0.789	     0.000	  2563.555	     0.000	     2.065
erdos_renyi_1M_4.gen.el_gz    	    kern_rank_cud_wrp_row	  1	  1048247	  4194302	 10	    31.326	     0.795	     0.000	  2559.941	     0.000	     2.066
erdos_renyi_1M_4.gen.el_gz    	    kern_rank_cud_dyn_row	  1	  1048247	  4194302	 10	    32.238	     0.789	     0.000	  2651.336	     0.000	     2.066
erdos_renyi_1M_4.gen.el_gz    	    kern_rank_cud_lib_row	  1	  1048247	  4194302	 10	   374.020	     0.843	     0.000	 36741.918	     0.000	     2.065
erdos_renyi_1M_64.gen.el_gz   	    kern_rank_cpu_lib_row	  1	  1048576	  1899565	 10	    97.028	     4.342	     0.000	  9172.321	     0.000	     0.000
erdos_renyi_1M_64.gen.el_gz   	    kern_rank_omp_stp_row	  1	  1048576	  1899565	 10	   206.189	     3.660	     0.000	 20115.711	     0.000	     0.000
